id,imdb_id,popularity,budget,revenue,original_title,cast,director,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj,number_of_cast,number_of_director,genre_count
97006,tt2070862,0.339034,0,0,Temptation: Confessions of a Marriage Counselor,Kim Kardashian|Vanessa Williams|Brandy Norwood|Jurnee Smollett|Lance Gross,Tyler Perry,111,Drama,35,6.8,2013,0.0,0.0,5,1,1
214210,tt2991092,0.105434,0,0,Eastern Boys,Olivier Rabourdin|Kirill Emelyanov|Daniil Vorobyov|EdÃ©a Darcque|Camila Chanirova,Robin Campillo,128,Drama,22,5.8,2013,0.0,0.0,5,1,1
87499,tt1869716,0.33771,6500000,2401510,The East,Brit Marling|Alexander SkarsgÃ¥rd|Ellen Page|Toby Kebbell|Shiloh Fernandez,Zal Batmanglij,116,Drama|Thriller,179,6.3,2013,6084216.79281276,2247893.45693965,5,1,2
111479,tt1786751,0.402249,0,40400,CBGB,Alan Rickman|Rupert Grint|Malin Ã…kerman|Johnny Galecki|Stana Katic,Randall Miller,101,Drama|Music,28,6.2,2013,0.0,37815.7474507131,5,1,2
176068,tt2395385,0.336081,0,0,1,Rhys Wakefield|Logan Miller|Ashley Hinshaw|Natalie Hall|Suzanne Dengel,Dennis Iliadis,95,Thriller|Science Fiction,49,5.1,2013,0.0,0.0,5,1,2
201066,tt2352802,0.335356,0,0,Goodbye World,Caroline Dhavernas|Adrian Grenier|Ben McKenzie|Gaby Hoffmann|Mark Webber,Denis Hennelly,101,Drama|Comedy,27,5.4,2013,0.0,0.0,5,1,2
146304,tt2083355,0.332741,17000000,71625195,The Best Man Holiday,Terrence Howard|Harold Perrineau|Morris Chestnut|Sanaa Lathan|Taye Diggs,Malcolm D. Lee,123,Comedy,78,7.0,2013,15912566.9965872,67043571.4165367,5,1,1
255692,tt3104304,0.331255,0,0,Ice Soldiers,Dominic Purcell|Adam Beach|Michael Ironside|Gabriel Hogan,Sturla Gunnarsson,95,Action|Science Fiction,25,3.5,2013,0.0,0.0,4,1,2
160118,tt2187115,0.312164,1104000,0,PoziÅ£ia copilului,Vlad Ivanov|LuminiÈ›a Gheorghiu|Bogdan Dumitrache|Florin Zamfirescu|Mimi Branescu,Calin Peter Netzer,116,Drama,15,6.4,2013,1033380.82142542,0.0,5,1,1
150202,tt1457765,0.536513,0,0,The Haunting in Connecticut 2: Ghosts of Georgia,Chad Michael Murray|Katee Sackhoff|Abigail Spencer|Cicely Tyson|Emily Alyn Lind,Tom Elkins,101,Horror|Drama|Thriller,108,5.6,2013,0.0,0.0,5,1,3
207769,tt2011276,0.328484,950000,0,Banshee Chapter,Ted Levine|Katia Winter|Michael McMillian|Monique Candelaria|Jenny Gabrielle,Blair Erickson,87,Horror|Thriller,35,5.7,2013,889231.685103403,0.0,5,1,2
198287,tt1928340,0.328471,0,0,The Philosophers,James D'Arcy|Sophie Lowe|Freddie Stroma|Rhys Wakefield|Bonnie Wright,John Huddles,100,Drama|Fantasy|Science Fiction|Thriller,173,6.3,2013,0.0,0.0,5,1,4
158907,tt1999987,0.328451,0,15000,Breathe In,Guy Pearce|Felicity Jones|Amy Ryan|Mackenzie Davis|Kyle MacLachlan,Drake Doremus,98,Drama,50,6.2,2013,0.0,14040.5002911063,5,1,1
196254,tt2946582,0.328083,0,0,Barbie: Mariposa and The Fairy Princess,Kelly Sheridan|Maryke Hendrikse|Tabitha St. Germain|Kathleen Barr|Mariee Devereux,William Lau,75,Fantasy|Animation|Family,21,6.3,2013,0.0,0.0,5,1,3
170039,tt2299248,0.326734,2000000,0,Killing Lincoln,Billy Campbell|Regen Wilson|Jesse Johnson|Geraldine Hughes|Tom Hanks,Adrian Moat,89,Documentary|Drama,17,5.5,2013,1872066.70548084,0.0,5,1,2
159092,tt2318527,0.326562,2500000,0,Hell Baby,Rob Corddry|Leslie Bibb|Keegan-Michael Key|Paul Scheer|Rob Huebel,Ben Garant|Thomas Lennon,98,Comedy|Horror,60,4.4,2013,2340083.38185106,0.0,5,2,2
57210,tt1833888,0.326279,0,0,Angels Sing,Chandler Canterbury|Willie Nelson|Harry Connick Jr.|Connie Britton|Fionnula Flanagan,Tim McCanlies,87,TV Movie|Family|Drama,12,5.4,2013,0.0,0.0,5,1,3
255718,tt3504064,0.322876,0,0,Barbie: The Pearl Princess,Katie Crown|Brian Doe|Patrick Gilmore|Simon Hill|Kelly Sheridan,Terry Klassen,73,Family|Animation,23,6.2,2013,0.0,0.0,5,1,2
189680,tt2186766,0.321464,0,0,All Stars,Ashley Jensen|Kimberley Walsh|Ashley Walters|Kevin Bishop|Theo Stevenson,Ben Gregor,106,Comedy|Family,10,5.5,2013,0.0,0.0,5,1,2
174326,tt1582465,0.321236,0,0,A Birder's Guide to Everything,Kodi Smit-McPhee|James Le Gros|Ben Kingsley|Alex Wolff|Katie Chang,Rob Meyer,86,Comedy,14,6.5,2013,0.0,0.0,5,1,1
169219,tt1905040,0.319972,0,0,The Dyatlov Pass Incident,Gemma Atkinson|Richard Reid|Matt Stokoe|Holly Goss|Luke Albright,Renny Harlin,100,Thriller|Mystery,77,5.3,2013,0.0,0.0,5,1,2
139997,tt1972819,0.318589,0,0,And While We Were Here,Kate Bosworth|Claire Bloom|Iddo Goldberg|Jamie Blackley,Kat Coiro,83,Drama,18,5.7,2013,0.0,0.0,4,1,1
158914,tt1951216,0.317114,0,0,The Look of Love,Steve Coogan|Anna Friel|Imogen Poots|Tamsin Egerton|Stephen Fry,Michael Winterbottom,105,Comedy|Drama,23,5.0,2013,0.0,0.0,5,1,2
217896,tt2569236,0.315607,0,0,Suddenly,Dominic Purcell|Ray Liotta|Erin Karpluk|Steve Bacic|Tyron Leitso,Uwe Boll,90,Thriller,12,3.3,2013,0.0,0.0,5,1,1
197033,tt2235902,0.314497,0,0,Geography Club,Scott Bakula|Cameron Deane Stewart|Justin Deeley|Andrew Caldwell|Meaghan Jette Martin,Gary Entin,79,Comedy|Drama|Romance,33,6.4,2013,0.0,0.0,5,1,3
87436,tt1935896,0.313754,0,21660,The ABCs of Death,Ingrid BolsÃ¸ Berdal|Erik Aude|IvÃ¡n GonzÃ¡lez|Kyra Zagorsky|Peter Pedrero,Angela Bettis|HÃ©lÃ¨ne Cattet|Ernesto DÃ­az Espinoza|Jason Eisener|Bruno Forzani|AdriÃ¡n GarcÃ­a Bogliano|Xavier Gens|Noboru Iguchi|Thomas Cappelen Malling|Jorge Michel Grau|Yoshihiro Nishimura|Banjong Pisanthanakun|Simon Rumley|Marcel Sarmiento|Jon Schnepp|SrÄ‘an SpasojeviÄ‡|Timo Tjahjanto|Andrew Traucki|Nacho Vigalondo|Jake West|Ti West|Ben Wheatley|Adam Wingard|Anders Morgenthaler|YÃ»dai Yamaguchi|Lee Hardcastle|Kaare Andrews,123,Horror,98,4.5,2013,0.0,20274.4824203576,5,27,1
214083,tt1638364,0.443786,0,383294,The Armstrong Lie,Lance Armstrong|Betsy Andreu|Frankie Andreu|Reed Albergotti|Johan Bruyneel,Alex Gibney,124,Documentary,33,7.2,2013,0.0,358775.967905288,5,1,1
187462,tt1037222,0.313089,0,0,Robosapien: Rebooted,Kim Coates|Penelope Ann Miller|Joaquim de Almeida|David Eigenberg,Sean McNamara,86,Adventure|Drama|Family|Science Fiction,16,5.3,2013,0.0,0.0,4,1,4
157841,tt1981107,0.312975,33000000,9494789,The Young and Prodigious T.S. Spivet,Kyle Catlett|Helena Bonham Carter|Judy Davis|Callum Keith Rennie|Niamh Wilson,Jean-Pierre Jeunet,105,Adventure|Drama|Family,157,6.7,2013,30889100.640434,8887439.1812329,5,1,3
205939,tt1913178,0.312296,0,0,The Crown and the Dragon,Nicola Posener|Vidal Sancho|David Haydn|Amy De BhrÃºn|Claire Cordingley,Anne K. Black,91,Fantasy|Adventure,12,5.5,2013,0.0,0.0,5,1,2
191294,tt2364975,0.311505,0,180590,Vi Ã¤r bÃ¤st!,Mira Barkhammar|Mira Grosin|Liv LeMoyne|David Dencik|Johan Liljemark,Lukas Moodysson,102,Drama|Music,40,6.8,2013,0.0,169038.263171393,5,1,2
109729,tt2292959,0.510294999999999,250000,56825,The Canyons,Lindsay Lohan|Gus Van Sant|James Deen|Nolan Gerard Funk|Amanda Brooks,Paul Schrader,99,Thriller|Drama,41,4.4,2013,234008.338185106,53190.0952694746,5,1,2
122369,tt2082152,0.306125,0,0,13 Eerie,Katharine Isabelle|Brendan Fehr|Brendan Fletcher|Jesse Moss|Michael Shanks,Lowell Dean,87,Horror|Thriller,15,4.0,2013,0.0,0.0,5,1,2
137563,tt2064713,0.305835,0,125,A Band Called Death,Bobby Hackney|Dannis Hackney|David Hackney|Henry Rollins|Elijah Wood,Mark Christopher Covino|Jeff Howlett,96,Documentary|Music,28,7.1,2013,0.0,117.004169092553,5,2,2
121677,tt2032557,0.305357,0,519535,The Reluctant Fundamentalist,Riz Ahmed|Kate Hudson|Kiefer Sutherland|Liev Schreiber|Nelsan Ellis,Mira Nair,130,Thriller,49,6.6,2013,0.0,486302.087915996,5,1,1
157351,tt1838520,0.304098999999999,0,0,The Truth About Emanuel,Kaya Scodelario|Jessica Biel|Alfred Molina|Frances O'Connor|Jimmi Simpson,Francesca Gregorini,96,Drama|Thriller,41,6.2,2013,0.0,0.0,5,1,2
168399,tt2369205,0.303536,7500000,0,PionÃ©r,Wes Bentley|Stephen Lang|Aksel Hennie|Jonathan LaPaglia|Stephanie Sigman,Erik SkjoldbjÃ¦rg,106,Thriller,20,5.3,2013,7020250.14555318,0.0,5,1,1
100544,tt1925479,0.346557,12000000,0,Officer Down,Stephen Lang|David Boreanaz|Dominic Purcell|AnnaLynne McCord|Stephen Dorff,Brian A Miller,98,Crime|Drama,18,5.3,2013,11232400.232885,0.0,5,1,2
199578,tt2147459,0.301709,0,0,Patrick,Rachel Griffiths|Charles Dance|Jackson Gallagher|Sharni Vinson|Peta Sergeant,Mark Hartley,96,Horror|Science Fiction|Thriller,26,4.2,2013,0.0,0.0,5,1,3
165739,tt1551630,0.299117,83000000,0,Pawn,Forest Whitaker|Nikki Reed|Sean Faris|Ray Liotta|Michael Chiklis,David A. Armstrong,88,Crime|Thriller,37,5.5,2013,77690768.2774552,0.0,5,1,2
140222,tt1976989,0.299109,0,0,Love and Honor,Liam Hemsworth|Teresa Palmer|Aimee Teegarden|Chris Lowell|Wyatt Russell,Danny Mooney ,92,Drama|Romance|War,75,6.1,2013,0.0,0.0,5,1,3
212769,tt1828959,0.296763,15,122,Make Your Move,Derek Hough|BoA|Will Yun Lee|Izabella Miko|Miki Ishikawa,Duane Adler,110,Music,20,5.9,2013,14.0405002911063,114.196069034331,5,1,1
206213,tt2446502,0.296488,0,0,Zombie Hunter,Martin Copping|Danny Trejo|Clare Niederpruem|Terry Guthrie|Jason Regier,Kevin King,93,Comedy|Action|Science Fiction|Thriller,23,3.5,2013,0.0,0.0,5,1,4
214086,tt1839642,0.295687,4000000,350006,The Face of Love,Annette Bening|Ed Harris|Robin Williams|Jess Weixler|Amy Brenneman,Arie Posin,92,Drama|Romance,30,5.8,2013,3744133.41096169,327617.289659265,5,1,2
195757,tt1778924,0.295323,0,0,The Ultimate Life,Peter Fonda|Bill Cobbs|Ali Hillis|Lee Meriwether|Logan Bartholomew,"Michael Landon, Jr.",105,Drama|Romance,12,6.8,2013,0.0,0.0,5,1,2
159638,tt2272336,0.295263,0,9195,Ghost Team One,Carlos Santos|J.R. Villarreal|Tony Cavalero|Meghan Falcone|Fernanda Romero,Scott Rutherford|Ben Peyser,107,Comedy|Horror,13,4.7,2013,0.0,8606.8266784482,5,2,2
172847,tt2012011,0.293833,0,0,Scenic Route,Josh Duhamel|Dan Fogler|Miracle Laurie|Christie Burson|Peter Michael Goetz,Kevin Goetz|Michael Goetz,85,Drama|Thriller,49,6.1,2013,0.0,0.0,5,2,2
183258,tt2095568,0.293332,6000000,0,All Things To All Men,Toby Stephens|Rufus Sewell|Gabriel Byrne|Leo Gregory|Pierre Mascolo,George Isaac,84,Thriller|Crime,12,4.4,2013,5616200.11644254,0.0,5,1,2
218425,tt2414766,0.292394,0,0,Frequencies,Daniel Fraser|Eleanor Wyld|Owen Pugh|David Broughton-Davies|Emma Powell,Darren Paul Fisher,105,Mystery|Science Fiction|Romance,95,6.4,2013,0.0,0.0,5,1,3
211449,tt3095416,0.254394,0,0,Riddick: Blindsided,Vin Diesel|Karl Urban,Bonner Bellew,6,Action|Animation|Science Fiction,29,7.2,2013,0.0,0.0,2,1,3
185267,tt1427298,0.291471,567000,0,The Human Race,Paul McCarthy-Boyington|Eddie McGee|Brianna Lauren Jackson|B. Anthony Cohen|Trista Robinson,Paul Hough,87,Horror|Science Fiction|Action,33,5.1,2013,530730.91100382,0.0,5,1,3
143049,tt1067765,0.290095,0,0,Adult World,Emma Roberts|Evan Peters|John Cusack|Armando Riesco|Shannon Woodward,Scott Coffey,107,Comedy,71,6.0,2013,0.0,0.0,5,1,1
180951,tt2184287,0.288205,0,0,Summer in February,Dominic Cooper|Emily Browning|Dan Stevens|Hattie Morahan|Mia Austen,Christopher Menaul,101,Drama|Romance,19,6.1,2013,0.0,0.0,5,1,2
159008,tt2215151,0.284097,0,0,Inequality for All,Robert Reich|Dolly Parton|Tyne Daly|Lily Tomlin|Mary Tyler Moore,Jacob Kornbluth,88,Documentary,28,7.9,2013,0.0,0.0,5,1,1
166879,tt1937269,0.283595,0,7965,One Small Hitch,Shane McRae|Aubrey Dollar|Daniel J. Travanti|Janet Ulrich Brooks|Robert Belushi,John Burgess,100,Romance|Comedy,24,6.7,2013,0.0,7455.50565457748,5,1,2
84191,tt1827578,0.283533,0,8326,The End of Love,Mark Webber|Michael Cera|Amanda Seyfried|Jason Ritter|Shannyn Sossamon,Mark Webber,89,Drama,11,5.7,2013,0.0,7793.41369491677,5,1,1
227425,tt3111728,0.28055,0,0,Alpha and Omega 2: A Howl-iday Adventure,Ben Diskin|Marieve Herington|Liza West|Tracy Pfau|Bill Lader,Richard Rich|Steve Moore,45,Animation|Adventure|Comedy,10,5.6,2013,0.0,0.0,5,2,3
136850,tt1510686,0.280426,0,0,Breaking the Girls,Sam Anderson|Shawn Ashmore|Agnes Bruckner|Shanna Collins|Manish Dayal,Jamie Babbit,83,Crime|Thriller,14,5.7,2013,0.0,0.0,5,1,2
167305,tt2085957,0.210216,0,0,Kill for Me,Katie Cassidy|Tracy Spiridakos|Donal Logue|Adam DiMarco|Shannon Chan-Kent,Michael Greenspan,95,Drama|Thriller,26,5.6,2013,0.0,0.0,5,1,2
204349,tt2281159,0.280222,0,0,Contracted,Najarra Townsend|Caroline Williams|Katie Stegeman|Alice Macdonald|Matt Mercer,Eric England,78,Horror|Thriller,73,4.9,2013,0.0,0.0,5,1,2
210910,tt2325517,0.27993,0,0,Almost Human,Graham Skipper|Josh Ethier|Vanessa Leigh|Susan T. Travers|Anthony Amaral III,Joe Begos,80,Horror|Science Fiction,21,4.5,2013,0.0,0.0,5,1,2
220845,tt2958484,0.278764,0,0,The Smurfs: The Legend of Smurfy Hollow,Hank Azaria|Melissa Sturm|Alan Cumming|Fred Armisen|Anton Yelchin,Stephan Franck,22,Comedy|Animation|Family|Fantasy,12,6.0,2013,0.0,0.0,5,1,4
158999,tt2545118,0.278117,0,0,Blackfish,Kim Ashdown|Ken Balcomb|Samantha Berg|John Hargrove|Mark Simmons,Gabriela Cowperthwaite,83,Documentary,322,7.9,2013,0.0,0.0,5,1,1
167960,tt2449810,0.277797,0,0,Sanitarium,Lou Diamond Phillips|Malcolm McDowell|Robert Englund|Lacey Chabert|John Glover,Bryan Ortiz|Bryan Ramirez|Kerry Valderrama,106,Horror|Thriller,14,4.3,2013,0.0,0.0,5,3,2
157117,tt2306745,0.277349,0,0,Sound City,Trent Reznor|Tom Petty|Mick Fleetwood|Dave Grohl|John Fogerty,Dave Grohl,106,Documentary|Music,64,7.5,2013,0.0,0.0,5,1,2
187541,tt2536846,0.275427,0,0,Call Me Crazy: A Five Film,Brittany Snow|Jennifer Hudson|Melissa Leo|Mitch Rouse|Sarah Hyland,Laura Dern|Bryce Dallas Howard|Bonnie Hunt|Ashley Judd|Sharon Maguire,90,Drama,13,5.5,2013,0.0,0.0,5,5,1
238589,tt2395199,0.275012,5000000,0,Enemies Closer,Jean-Claude Van Damme|Tom Everett Scott|Orlando Jones|Linzey Cocker|Kristopher Van Varenberg,Peter Hyams,85,Thriller|Action,37,5.0,2013,4680166.76370212,0.0,5,1,2
227359,tt2611626,0.274207,10000000,0,Force of Execution,Steven Seagal|Danny Trejo|Ving Rhames|David House|Jenny Gabrielle,Keoni Waxman,98,Action|Crime,21,5.1,2013,9360333.52740424,0.0,5,1,2
209262,tt2345112,0.273681,10000000,653651,Parkland,Zac Efron|Billy Bob Thornton|Ron Livingston|Tom Welling|Paul Giamatti,Peter Landesman,94,History|Drama|Thriller|Mystery,86,5.8,2013,9360333.52740424,611839.137052131,5,1,4
216539,tt2600742,0.270803,0,0,Ghost Shark,Mackenzie Rosman|Shawn C. Phillips|Richard Moll|Jayme Bohn|Eliot Brasseaux,Griff Furst,84,Horror|Science Fiction,15,4.2,2013,0.0,0.0,5,1,2
207774,tt2781832,0.270285,0,0,The Borderlands,Robin Hill|Gordon Kennedy|Aidan McArdle|Patrick Godfrey|Luke Neal,Elliot Goldner,89,Horror,35,5.0,2013,0.0,0.0,5,1,1
229768,tt2625598,0.268563,0,0,Living on One Dollar,Chris Temple|Ryan Christoffersen|Zach Ingrasci|Sean Leonard,Zach Ingrasci|Sean Leonard|Chris Temple,56,Documentary,18,6.7,2013,0.0,0.0,4,3,1
128081,tt2133239,0.268263,0,0,I Declare War,Siam Yu|Gage Munroe|Michael Friend|Aidan Gouveia|Mackenzie Munro,Jason Lapeyre,94,Action|Comedy|Drama,19,5.8,2013,0.0,0.0,5,1,3
183662,tt2093977,0.300184,0,0,Crush,Sarah Bolger|Holt McCallany|Lucas Till|Crystal Reed|Caitriona Balfe,Malik Bader,94,Thriller,47,5.5,2013,0.0,0.0,5,1,1
182228,tt2538128,0.265782,500000,0,100 Degrees Below Zero,John Rhys-Davies|Jeff Fahey|Marc McKevitt Ewins|Judit Fekete|Andray Johnson,R.D. Braunstein,88,Action|Science Fiction,10,3.7,2013,468016.676370212,0.0,5,1,2
167575,tt1870419,0.264342,0,0,Hatchet III,Danielle Harris|Kane Hodder|Zach Galligan|Caroline Williams|Derek Mears,BJ McDonnell,89,Horror|Thriller|Comedy|Action,43,5.1,2013,0.0,0.0,5,1,4
72525,tt0762138,0.263125,6000000,0,Syrup,Amber Heard|Shiloh Fernandez|Brittany Snow|Kellan Lutz|Josh Pais,Aram Rappaport,90,Drama|Comedy,61,5.6,2013,5616200.11644254,0.0,5,1,2
186971,tt2054790,0.262989,0,0,Michael Kohlhaas,Mads Mikkelsen|MÃ©lusine Mayance|Delphine Chuillot|Bruno Ganz|Denis Lavant,Arnaud des PalliÃ¨res,122,Drama|History,32,6.0,2013,0.0,0.0,5,1,2
227877,tt2900822,0.261321,0,0,Torment,Katharine Isabelle|Robin Dunne|Peter DaCunha|Stephen McHattie|Noah Danby,Jordan Barker,81,Thriller|Horror,25,4.7,2013,0.0,0.0,5,1,2
205891,tt2113792,0.260546,0,0,The Demented,Kayla Ewell|Brittney Alger|Sarah Butler|Michael Welch|Chris Ashworth,Christopher Roosevelt,92,Drama|Horror|Thriller,24,4.6,2013,0.0,0.0,5,1,3
207780,tt2772092,0.258887,0,0,Antisocial,Michelle Mylett|Cody Ray Thompson|Adam Christie|Romaine Waite|Ryan Barrett,Cody Calahan,90,Horror|Thriller,19,4.3,2013,0.0,0.0,5,1,2
186988,tt2357461,0.257366,0,0,Miele,Jasmine Trinca|Carlo Cecchi|Libero De Rienzo|Vinicio Marchioni|Iaia Forte,Valeria Golino,96,Drama,10,5.0,2013,0.0,0.0,5,1,1
178682,tt2448374,0.251933,0,0,The Wizards Return: Alex vs. Alex,Selena Gomez|Jake T. Austin|Jennifer Stone|Maria Canals-Barrera|David DeLuise,Victor Gonzalez,60,Adventure|Comedy|Drama,96,6.3,2013,0.0,0.0,5,1,3
191720,tt1935156,0.250542,0,0,Jodorowsky's Dune,Alejandro Jodorowsky|Michel Seydoux|H.R. Giger|Chris Foss|Brontis Jodorowsky,Frank Pavich,90,Documentary|Drama,98,8.1,2013,0.0,0.0,5,1,2
158908,tt2113075,0.249284,0,0,The Inevitable Defeat of Mister & Pete,Skylan Brooks|Ethan Dizon|Jennifer Hudson|Jordin Sparks|Anthony Mackie,"George Tillman, Jr.",108,Drama,14,6.7,2013,0.0,0.0,5,1,1
162215,tt1894476,0.249031,0,0,How I Live Now,Saoirse Ronan|George MacKay|Tom Holland|Harley Bird|Anna Chancellor,Kevin Macdonald,101,Drama|Action|Thriller|War,169,6.4,2013,0.0,0.0,5,1,4
205724,tt2193265,0.244507,3500000,0,Welcome to the Jungle,Kristen Schaal|Megan Boone|Jean-Claude Van Damme|Adam Brody|Bianca Bree,Rob Meltzer,95,Comedy,81,4.9,2013,3276116.73459148,0.0,5,1,1
173210,tt2033981,0.240375,0,0,Downloaded,Sean Parker|Shawn Fanning|Lars Ulrich|Jon Stewart|Noel Gallagher,Alex Winter,106,Documentary,19,6.5,2013,0.0,0.0,5,1,1
146203,tt2034139,0.238632,5000000,15179302,The Last Exorcism Part II,Ashley Bell|Julia Garner|Andrew Sensenig|Spencer Treat Clark|Judd Lormand,Ed Gass-Donnelly,88,Horror|Thriller,145,4.5,2013,4680166.76370212,14208332.9433194,5,1,2
156268,tt1754811,0.236956,0,228,InAPPropriate Comedy,Rob Schneider|Michelle Rodriguez|Adrien Brody|Lindsay Lohan|Ari Shaffir,Vince Offer,84,Comedy,16,3.2,2013,0.0,213.415604424816,5,1,1
159004,tt2532528,0.234543,0,0,Dirty Wars,Nasser Al Aulaqi|Saleha Al Aulaqi|Muqbal Al Kazemi|Abdul Rahman Barman|Saleh Bin Fareed,Rick Rowley,87,Documentary|Drama|War|Crime|Mystery,40,7.1,2013,0.0,0.0,5,1,5
228245,tt2073121,0.231532,0,0,The Suspect,Mekhi Phifer|William Sadler|Derek RochÃ©|James McCaffrey|Rebecca Creskoff,Stuart Connelly,89,Thriller,10,5.1,2013,0.0,0.0,5,1,1
127373,tt1932767,0.230595,6000000,1066471,What Maisie Knew,Alexander SkarsgÃ¥rd|Julianne Moore|Steve Coogan|Onata Aprile|Joanna Vanderham,Scott McGehee|David Siegel,93,Drama,98,7.5,2013,5616200.11644254,998252.425730433,5,2,1
141733,tt2072933,0.230594,0,0,Cottage Country,Malin Ã…kerman|Tyler Labine|Dan Petronijevic|Lucy Punch|Benjamin Ayres,Peter Wellington,91,Action|Comedy|Crime|Romance,21,5.0,2013,0.0,0.0,5,1,4
177888,tt2325989,0.70068,0,0,Teen Beach Movie,Ross Lynch|Maia Mitchell|Grace Phipps|Garrett Clayton|John DeLuca,Jeffrey Hornaday,110,Family|Music|TV Movie,154,6.0,2013,0.0,0.0,5,1,3
192136,tt2304771,0.229656,35000000,27330000,Mandela: Long Walk to Freedom,Idris Elba|Naomie Harris|Tony Kgoroge|Riaad Moosa|Fana Mokoena,Justin Chadwick,141,Drama|History,165,6.5,2013,32761167.3459148,25581791.5303958,5,1,2
158739,tt2027064,0.229398,0,0,Blue Caprice,Isaiah Washington|Tequan Richmond|Tim Blake Nelson|Joey Lauren Adams|Leo Fitzpatrick,Alexandre Moors,93,Crime|Drama|Mystery,28,5.3,2013,0.0,0.0,5,1,3
185574,tt2510998,0.229009,0,0,Louis C.K.: Oh My God,Louis C.K.,Louis C.K.,58,Comedy,45,7.5,2013,0.0,0.0,1,1,1
167733,tt1727885,0.228779,0,0,Vamp U,Julie Gonzalo|Adam Johnson|Gary Cole|Maclain Nelson|Bart Johnson,Matt Jespersen|Maclain Nelson,100,Action|Comedy|Horror,22,4.4,2013,0.0,0.0,5,2,3
219247,tt2978716,0.228336,1000000,0,Zombie Night,Daryl Hannah|Anthony Michael Hall|Rachel G. Fox|Alan Ruck|Shirley Jones,John Gulager,88,Horror,13,2.9,2013,936033.352740424,0.0,5,1,1
231474,tt2963232,0.228099,0,0,The Hunters,Robbie Amell|Alexa PenaVega|Keenan Tracey|Victor Garber|Michelle Forbes,Nisha Ganatra,85,Adventure,70,4.6,2013,0.0,0.0,5,1,1
205220,tt2431286,0.227851,12000000,100129872,Philomena,Judi Dench|Steve Coogan|Sophie Kennedy Clark|Mare Winningham|Barbara Jefford,Stephen Frears,98,Drama,360,7.4,2013,11232400.232885,93724899.7976296,5,1,1
161143,tt2702348,0.226483,0,0,Madly Madagascar,Ben Stiller|Chris Rock|David Schwimmer|Jada Pinkett Smith|Danny Jacobs,David Soren,22,Animation|Comedy|Family,29,6.2,2013,0.0,0.0,5,1,3
220494,tt1776086,0.151377999999999,0,0,Bettie Page Reveals All,Bettie Page|Dita Von Teese|Hugh M. Hefner|Rebecca Romijn|Tricia Helfer,Mark Mori,101,Documentary,10,7.0,2013,0.0,0.0,5,1,1
172631,tt1821426,0.224882,0,0,Family Weekend,Olesya Rulin|Kristin Chenoweth|Matthew Modine|Joey King|Shirley Jones,Benjamin Epps,105,Comedy|Drama,43,6.2,2013,0.0,0.0,5,1,2
172386,tt2221648,0.224842,0,0,Return to Nim's Island,Matthew Lillard|Bindi Irwin|Toby Wallace|Sebastian Gregory|Jack Pearson,Brendan Maher,90,Family|Adventure,24,4.9,2013,0.0,0.0,5,1,2
191566,tt1946310,0.223863,0,0,Crazy Kind of Love,Virginia Madsen|Graham Rogers|Amanda Crew|Zach Gilford|Sam Trammell,Sarah Siegel-Magness,100,Comedy|Drama|Romance,11,5.6,2013,0.0,0.0,5,1,3
217708,tt3074732,0.222776,10,11,Hross Ã­ oss,Ingvar Eggert SigurÃ°sson|Charlotte BÃ¸ving|Steinn Ãrmann MagnÃºsson|KristbjÃ¶rg Kjeld|Helgi BjÃ¶rnsson,Benedikt Erlingsson,85,Drama|Romance|Comedy,11,6.5,2013,9.36033352740424,10.2963668801446,5,1,3
180679,tt1801096,0.222628,0,0,Sexy Evil Genius,Seth Green|William Baldwin|Katee Sackhoff|Michelle Trachtenberg|Harold Perrineau,Shawn Piller,85,Comedy|Drama|Mystery,18,6.2,2013,0.0,0.0,5,1,3
139519,tt1929308,0.220882,0,0,Magic Magic,Michael Cera|Juno Temple|Emily Browning|Catalina Sandino Moreno|AgustÃ­n Silva,SebastiÃ¡n Silva,97,Thriller,42,5.3,2013,0.0,0.0,5,1,1
113148,tt2195548,0.218887,725000,0,Prince Avalanche,Emile Hirsch|Paul Rudd|Lance LeGault|Joyce Payne|Gina Grande,David Gordon Green,94,Comedy|Drama,70,6.1,2013,678624.180736808,0.0,5,1,2
254918,tt1641401,0.357926,0,0,Louder Than Words,Adelaide Kane|David Duchovny|Timothy Hutton|Xander Berkeley|Hope Davis,Anthony Fabian,95,Drama,11,6.1,2013,0.0,0.0,5,1,1
236028,tt3331512,0.21824,0,0,Castello Cavalcanti,Jason Schwartzman|Giada Colagrande|Igino Angelini|Teodorico Arbore|Teodorico Arbore,Wes Anderson,8,Comedy,39,7.0,2013,0.0,0.0,5,1,1
159138,tt2499076,0.218097,0,0,The Crash Reel,Kevin Pearce|Shaun White|Scotty Lago|Jake Burton|Mason Aguirre,Lucy Walker,108,Documentary,23,7.9,2013,0.0,0.0,5,1,1
209799,tt2390962,0.217353,0,0,The Unknown Known,Donald Rumsfeld|Kenn Medeiros|Errol Morris,Errol Morris,102,Documentary,19,7.4,2013,0.0,0.0,3,1,1
118289,tt1758595,0.457265,15000000,21766271,Diana,Naomi Watts|Naveen Andrews|Charles Edwards|Douglas Hodge|Lee Asquith-Coe,Oliver Hirschbiegel,113,Drama|Romance,122,5.0,2013,14040500.2911063,20373955.6207866,5,1,2
